"","Year2","cow","net.x","year","cnum","ccode","cname","cif","cod","net.y","tot","fdi_l","fdi_a","pi_a","pi_a_eq","pi_a_db","pi_l","pi_l_eq","pi_l_db","oi_a","oi_l","rsrv","tb_gs","CIF","COD","NET","TOT","FDIA","FDIL","PIA","PIAe","PIAd","PIL","PILe","PILd","OIA","OIL","RES","TB","ngdp_usd","hp_ngdp","rgdp_lcu","rgdp_growth","crisis","bankcrisis","currcrisis","debtcrisis","globcrisis","domcrisis","HId","LMId","X","Country","Year1","ElectionN","TypeAVol","TypeBVol","TotalVol","EthFrac","EEIndicator","Time","presys","mixsys","Enp1","GDPChangeE1E2","GDPChange1989","mis_weighted_mag","mis_GDPChangeE1E2","mis_GDPChange1989","pr","Time2","lg_weighted_mag","escorruptionmentions","esscandalmentions","esranking03","esranking04","Sample_Tav","Sample_TC","Sample_Bir","Sample_Sik","Sample_NTC","TypeAVolLag","TypeBVolLag","TotalVolLag","yeardiff","CoW.oidnum","EL.id","oidnum","oid","entity","ISO.3LA","ISO.numerical.TLA.missing.preceding.0s","WB.code","polity.id","CoW.Polity.TLA","CoW.Polity.number","IMF.code","EL.code","BM.id","BM.coding","communist","excommunist","country.existence","country.existence.polity","BM.gdppc","BM.pop","BM.d1","BM.q1","BM.q2","BM.d5","BM.q3","BM.q4","BM.d9","BM.90.10","BM.90.50","BM.50.10","polity2","polity.democracy","polity.democracy.m1","gini.sidd3","EL.population","EL.gdp_maddison","EL.bordo_gdppc","EL.tradeopen","EL.rgdppc","EL.openc","EL.openk","EL.cgdp","EL.rgdpch","EL.open_gold","EL.open_interwar","EL.gdppc","EL.gnppc","world.trade.gdp","world.population.k","world.gdp","worldgdp.dolUS.2000.const","worldgdp.ppp.dolIntl.2000.const","DS.90.10","DS.90.50","DS.50.10","AW.90.10","AW.90.50","AW.50.10","boix.prot","boix.cath","boix.musl","boix.relfract","boix.ethdiv","world.trade.gdp.interp","world.trade.gdp.interp.m1","world.gdp.interp","world.gdp.interp.m1","world.population.k.interp","AW.90.10.interp","AW.90.10.interp.m1","AW.90.50.interp","AW.50.10.interp","family.farms.interp","labor.endow","labor.endow.m1","gdppc.use","gdppc.use.m1","gdppc.growth","boix.y.interp","EL.population.interp","prop.dem.boix","prop.dem.polity","EL.gdp_maddison.interp","gdppc.pwt","lab.shr.arjun","cap.shr.houle","svolik.dem","svolik.dem.m1","svolik.demtrans","svolik.autrans","gw.energy2","prop.dem.svolik","nb.dem.prop.polity","nb.dem.prop.sv","nb.demtrans.polity","nb.demtrans.polity.all","nb.demtrans.sv","xr.reg","prev.demtrans.sv","prev.demtrans.polity","dem.age.polity","nb.demtrans.sv.m1","nb.demtrans.polity.m1","prev.dem.death.sv","prev.dem.death.polity","CapChangeE1E2"
"117",2005,200,34361.125,2001,64,"GBR","United Kingdom",459527.3125,432937.53125,26589.78125,892464.875,53842.1015625,61816,124734,63632.8984375,61101,59057.19921875,22567.599609375,36489.6015625,250844,346628,-4456.47021484375,-38503.19921875,27.1352024078369,25.565071105957,1.57013130187988,52.7002716064453,3.65025043487549,3.1793897151947,7.3655743598938,3.75753879547119,3.60802936553955,3.48734259605408,1.33262240886688,2.15472006797791,14.8124017715454,20.4684715270996,-0.263155698776245,-2.27362370491028,1470891,1693472.875,1000573.625,0.0243201963603497,0,0,0,0,0,0,1,0,120,"Great Britain",2001,5,0,4.96,4.96,0.1211,0,NA,0,0,3.34,1.13127200002249,1.49784053437106,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.51999998092651,2.51999998092651,4,2002001,1122001,9906,"GBR2001","United Kingdom","GBR",826,"GBR","UKG2001","UKG",200,112,112,"United Kingdom-Ireland2000","United Kingdom-Ireland",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,44.77868431,58789,1202074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81667415,6136003.16,37755941.37,32300000,46300000,5,1.875,2.666666667,5,1.875,2.666666667,NA,NA,NA,NA,NA,39.81667415,41.20592014,37755941.37,36703863.03,6136003.16,5,5,1.875,2.666666667,NA,0.300929385,0.300569238,20447.26054,20145.61167,2.712131911,NA,58789,NA,42.58064516,1202074,NA,NA,NA,1,1,0,0,NA,0.587096774,0.857142857,0.857142857,0,0,0,"PostbretWood",1,1,122,0,0,0,0,34361.125
"118",2005,235,16552.109375,2002,140,"PRT","Portugal",21984.708984375,14242.7177734375,7741.9912109375,36227.42578125,1754.81994628906,-210.302001953125,7033.83984375,812.546997070312,6221.2998046875,10248.7998046875,3287.23999023438,6961.56982421875,6401.68994140625,9981.08984375,1017.48999023438,-10008,14.8512830734253,9.62135219573975,5.22993087768555,24.472635269165,-0.142064854502678,1.18542969226837,4.75155448913574,0.548898100852966,4.20266103744507,6.92334938049316,2.22062206268311,4.70273399353027,4.32451963424683,6.74250411987305,0.687342822551727,-6.76068258285522,127454.921875,148032.390625,125682.5,0.00756501872092485,0,0,0,0,0,0,1,0,131,"Portugal",2002,6,0,12.55,12.55,0.0468,0,NA,0,1,3.03,1.02094108189314,1.54098432309427,0,0,0,1,NA,2.34660196304321,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.5,8.5,3,2352002,1822002,22249,"PRT2002","Portugal","PRT",620,"PRT","POR2002","POR",235,182,182,"Portugal-Spain2000","Portugal-Spain",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,43.9894609,10407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.98481016,6204534.556,39031397.46,32900000,47800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.98481016,39.81667415,39031397.46,37755941.37,6204534.556,NA,5,NA,NA,NA,NA,0.444882835,NA,13831.01584,1.164966393,NA,10407,NA,44.51612903,NA,NA,NA,NA,0,1,0,0,NA,NA,0.666666667,0,0,0,0,"PostbretWood",2,2,27,0,0,1,1,16552.109375
"119",2005,255,-149797.4375,2002,45,"DEU","Germany",202726.203125,240359.09375,-37632.890625,443085.3125,53605.30078125,19627.400390625,57847.5,10406.599609375,47440.8984375,121365,13816.2998046875,107549,164863,27755.900390625,-1978.81005859375,83744.796875,8.4169864654541,9.97946643829346,-1.56247997283936,18.3964538574219,0.814909815788269,2.22563791275024,2.40176963806152,0.432071506977081,1.96969819068909,5.0389518737793,0.573638796806335,4.46532583236694,6.84494495391846,1.15239691734314,-0.0821581929922104,3.47699928283691,2016920.75,2408536.5,2088075,0,0,0,0,0,0,0,1,0,132,"Germany",2002,6,6.34,5.26,11.6,0.1682,0,NA,0,0,3.88,1.0174832082103,1.38709347293705,0,0,0,0,NA,5.01063537597656,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.90000009536743,4.90000009536743,3,2552002,1342002,7102,"DEU2002","Germany","DEU",276,"DEU","GMY2002","GMY",255,134,134,"Germany 2000","Germany ",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,41.00100183,81987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.98481016,6204534.556,39031397.46,32900000,47800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.98481016,39.81667415,39031397.46,37755941.37,6204534.556,NA,3.5,NA,NA,NA,NA,0.328339347,NA,18740.31121,0.567349599,NA,81987,NA,44.51612903,NA,NA,NA,NA,0,NA,0,0,NA,NA,0.76,0.04,0,0,0,"PostbretWood",1,1,54,0,0,1,0,-149797.4375
"120",2005,290,6889.189453125,2001,139,"POL","Poland",7443,3506.6640625,3936.3359375,10949.6640625,5714,-90,-48,67,-115,1067,-307,1374,4072,662,-427.335998535156,-6875,3.60634517669678,1.6990784406662,1.90726673603058,5.30542373657227,-0.04360755905509,2.76859545707703,-0.023257365450263,0.0324634052813053,-0.0557207688689232,0.516991853713989,-0.148750230669975,0.665742099285126,1.97299981117249,0.320757836103439,-0.207056447863579,-3.33113312721252,190420.828125,206386.234375,797073.0625,0.0119808381423354,0,0,0,0,0,0,0,0,121,"Poland",2001,5,4.35,30.98,35.34,0.1183,1,14,0,1,4.5,1.16398940118118,1.79492845277107,0,0,0,1,196,2.41769790649414,10,4,2,3,0,1,0,0,0,27.3799991607666,27.0400009155273,54.4199981689453,4,2902001,9642001,22061,"POL2001","Poland","POL",616,"POL","POL2001","POL",290,964,964,"Poland2000","Poland",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,33.84483302,38638,289421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81667415,6136003.16,37755941.37,32300000,46300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81667415,41.20592014,37755941.37,36703863.03,6136003.16,NA,NA,NA,NA,NA,0.821456039,0.839324656,7490.579223,7214.313436,3.873546877,NA,38638,NA,42.58064516,289421,NA,NA,NA,1,1,0,0,NA,0.587096774,0.714285714,0.857142857,0,0,0,"PostbretWood",1,2,11,0,2,1,1,6889.189453125
"121",2005,339,241.861175537109,2001,5,"ALB","Albania",330.700012207031,365.768981933594,-35.0689697265625,696.468994140625,207.300003051758,0,23.5,0,23.5,0,0,0,197.199996948242,123.400001525879,145.069000244141,-936.900024414062,7.07596254348755,7.82633066177368,-0.750368118286133,14.9022932052612,0,4.43558216094971,0.502827703952789,0,0.502827703952789,0,0,0,4.21947288513184,2.64038014411926,3.1040301322937,-20.0467777252197,4091.02026367188,4673.5693359375,402822.1875,0.0676587074995041,0,0,0,0,0,0,0,1,123,"Albania",2001,6,44.79,23.86,68.64,0.2204,1,14,0,0,3.19,1.30023711730395,1.42926180840822,0,0,0,0,196,2.51041197776794,2,0,2,3,0,0,0,0,1,39.1599998474121,6.32000017166138,45.4799995422363,4,3392001,9142001,556,"ALB2001","Albania","ALB",8,"ALB","ALB2001","ALB",339,914,914,"Bulgaria-Greece-Rumania-Yugoslavia2000","Bulgaria-Greece-Rumania-Yugoslavia",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,NA,3145,9855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81667415,6136003.16,37755941.37,32300000,46300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81667415,41.20592014,37755941.37,36703863.03,6136003.16,NA,NA,NA,NA,NA,1.963648497,2.051107186,3133.54531,2952.137843,7.678746351,NA,3145,NA,42.58064516,9855,NA,NA,NA,1,1,0,0,NA,0.587096774,0.636363636,0.818181818,0,0,0,"PostbretWood",1,0,0,0,1,0,0,241.861175537109
"122",2005,355,6600.1025390625,2001,18,"BGR","Bulgaria",795.753051757812,425.855926513672,369.897125244141,1221.60900878906,812.942016601562,9.66063976287842,40.3252983093262,33.5141983032227,6.81106996536255,105.080001831055,-8.60338020324707,113.682998657227,100.444999694824,-122.268997192383,275.424987792969,-1327.93005371094,4.83708953857422,2.58862137794495,2.24846816062927,7.42571067810059,0.058723472058773,4.941575050354,0.245122641324997,0.203720480203629,0.0414019860327244,0.638742625713348,-0.0522967800498009,0.691037118434906,0.610568165779114,-0.743228197097778,1.67420709133148,-8.07199764251709,13598.666015625,16451.0703125,31006.328125,0.0401818156242371,0,0,0,0,0,0,0,0,124,"Bulgaria",2001,6,14.91,26.26,41.17,0.4021,1,15,0,0,3.91,1.30560625272495,1.01668520524541,0,0,0,0,225,2.04640173912048,0,0,0,0,0,1,0,0,0,37.6500015258789,19.5,57.1500015258789,4,3552001,9182001,2800,"BGR2001","Bulgaria","BGR",100,"BGR","BUL2001","BUL",355,918,918,"Bulgaria-Greece-Rumania-Yugoslavia2000","Bulgaria-Greece-Rumania-Yugoslavia",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,35.27893064,7974,43502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81667415,6136003.16,37755941.37,32300000,46300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81667415,41.20592014,37755941.37,36703863.03,6136003.16,NA,NA,NA,NA,NA,1.127889973,1.158945709,5455.480311,5224.70647,5.35119723,NA,7974,NA,42.58064516,43502,NA,NA,NA,1,1,0,0,NA,0.587096774,0.538461538,0.846153846,0,0,0,"PostbretWood",1,1,12,0,1,0,0,6600.1025390625
"123",2005,359,73.4499969482422,2001,110,"MDA","Moldova",44.6000022888184,34.9674186706543,9.63258361816406,79.5674209594727,54.5400009155273,0.119999997317791,3.17000007629395,0,3.17000007629395,-3.92000007629395,2.83999991416931,-6.76000022888184,22.2099990844727,-6.01999998092651,9.46741962432861,-352.940002441406,2.43511939048767,1.90918922424316,0.525930166244507,4.34430885314941,0.0065518906340003,2.97783446311951,0.173079118132591,0,0.173079118132591,-0.214028432965279,0.155061408877373,-0.369089871644974,1.21264576911926,-0.328686535358429,0.516912519931793,-19.2702026367188,1480.65686035156,1831.53234863281,7751.478515625,0.0592119321227074,0,0,0,0,0,0,0,1,125,"Moldova",2001,4,27.57,2.46,30.04,0.5535,1,11,0,1,3.42,1.40783059470169,0.513898056557769,0,0,0,1,121,4.61512041091919,NA,NA,NA,NA,0,1,0,0,0,45.2299995422363,10.0299997329712,55.2599983215332,4,3592001,9212001,17012,"MDA2001","Moldova","MDA",498,"MDA","MLD2001","MLD",359,921,921,"Bulgaria-Greece-Rumania-Yugoslavia2000","Bulgaria-Greece-Rumania-Yugoslavia",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,52.08387981,3933,10003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81667415,6136003.16,37755941.37,32300000,46300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81667415,41.20592014,37755941.37,36703863.03,6136003.16,NA,NA,NA,NA,NA,2.419320503,2.744342473,2543.351131,2206.412357,2.531031248,NA,3933,NA,42.58064516,10003,NA,0.356570095,NA,1,1,0,0,NA,0.587096774,0.636363636,0.818181818,0,0,0,"PostbretWood",1,1,9,0,1,0,0,73.4499969482422
"124",2005,385,-43205.0859375,2001,130,"NOR","Norway",6484.1201171875,31587.705078125,-25103.5859375,38071.82421875,2103.86010742188,844.075012207031,29668.599609375,12345.900390625,17322.69921875,2589.89990234375,2698.1298828125,-108.235000610352,3555.57006835938,1790.35998535156,-2480.5400390625,28959.099609375,3.2094829082489,15.6351518630981,-12.4256687164307,18.8446350097656,0.417796760797501,1.04136002063751,14.6852407455444,6.11092281341553,8.57431793212891,1.28193795681,1.33550918102264,-0.0535737127065659,1.75992143154144,0.886184990406036,-1.22780752182007,14.3340559005737,170922.859375,202030.046875,1510720,0.0197061076760292,0,0,0,0,0,0,1,0,126,"Norway",2001,5,0,17.58,17.58,0.0586,0,NA,0,0,6.2,1.11587269458972,1.65274569512674,0,0,0,1,NA,2.20937275886536,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14.4799995422363,14.4799995422363,4,3852001,1422001,20378,"NOR2001","Norway","NOR",578,"NOR","NOR2001","NOR",385,142,142,"Scandinavian countries2000","Scandinavian countries",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,37.9940291,4521,110683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81667415,6136003.16,37755941.37,32300000,46300000,4.548387097,1.602272727,2.838709677,4.548387097,1.602272727,2.838709677,NA,NA,NA,NA,NA,39.81667415,41.20592014,37755941.37,36703863.03,6136003.16,4.548387097,3.551282051,1.602272727,2.838709677,NA,0.251335198,0.249180664,24481.97301,24300.24483,1.649422117,NA,4521,NA,42.58064516,110683,NA,NA,NA,1,1,0,0,NA,0.587096774,1,1,0,0,0,"PostbretWood",0,1,57,0,1,0,1,-43205.0859375
"125",2005,390,-11233.1640625,2001,48,"DNK","Denmark",12465.310546875,22188.521484375,-9723.2109375,34653.83203125,9286.400390625,13153.5,14771.900390625,4317.85009765625,10454.099609375,10509.7998046875,860.708984375,9649.1396484375,-9054.0595703125,-7330.89013671875,3317.17993164062,10431.400390625,6.37404489517212,11.3459367752075,-4.9718918800354,17.7199821472168,6.72594547271729,4.74853277206421,7.55350303649902,2.20790100097656,5.34562730789185,5.37410879135132,0.440117210149765,4.93401670455933,-4.62972688674927,-3.74859690666199,1.69621562957764,5.33402013778687,160476.171875,195563.578125,1303085,0.00702415499836206,0,0,0,0,0,0,1,0,127,"Denmark",2001,6,1.14,6.64,7.78,0.0819,0,NA,0,0,4.7,1.06435032196838,1.40544388044631,0,0,0,1,NA,2.72850632667542,NA,NA,NA,NA,NA,NA,NA,NA,0,3.35999989509583,10.9499998092651,14.3100004196167,4,3902001,1282001,7475,"DNK2001","Denmark","DNK",208,"DNK","DEN2001","DEN",390,128,128,"Scandinavian countries2000","Scandinavian countries",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,42.41292666,5357,123978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81667415,6136003.16,37755941.37,32300000,46300000,9.764705882,2.338028169,4.176470588,9.764705882,2.338028169,4.176470588,NA,NA,NA,NA,NA,39.81667415,41.20592014,37755941.37,36703863.03,6136003.16,9.764705882,8.473684211,2.338028169,4.176470588,NA,0.265874538,0.263177393,23143.17715,23007.86959,2.595517064,NA,5357,NA,42.58064516,123978,NA,0.534016669,NA,1,1,0,0,NA,0.587096774,1,1,0,0,0,"PostbretWood",1,2,57,0,1,0,1,-11233.1640625
"126",2006,210,-56050.125,2003,129,"NLD","Netherlands",150779.90625,174075.9375,-23296.03125,324855.84375,20440.80078125,44640.80078125,63372,15394.400390625,47977.6015625,85228.8984375,898.0419921875,84330.796875,66500.296875,45110.19921875,-437.162994384766,35849.6015625,27.5225467681885,31.7748794555664,-4.25233268737793,59.2974243164062,8.1484899520874,3.7311532497406,11.5675821304321,2.81001043319702,8.75757217407227,15.557222366333,0.163923725485802,15.3932876586914,12.1386041641235,8.23417186737061,-0.0797973647713661,6.54379224777222,538312.625,547841.375,427765,0.00335090281441808,0,0,0,0,0,0,1,0,142,"Netherlands",2003,6,5.8,13.12,18.92,0.1054,0,NA,0,0,4.98,1.08232043421905,1.64027840976245,0,0,0,1,NA,5.01063537597656,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.1800003051758,15.1800003051758,3,2102003,1382003,20193,"NLD2003","Netherlands","NLD",528,"NLD","NTH2003","NTH",210,138,138,"Benelux-Switzerland-Micro-european states2000","Benelux-Switzerland-Micro-european states",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,34.88170282,16151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.52109257,6278622.125,40913386.1,33800000,49700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.52109257,39.98481016,40913386.1,39031397.46,6278622.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16151,NA,44.15584416,NA,NA,NA,NA,0,NA,0,0,NA,NA,0.833333333,0.083333333,0,0,0,"PostbretWood",1,2,59,0,0,0,1,-56050.125
"127",2006,305,-4972.65625,2002,11,"AUT","Austria",13299.5419921875,15111.19921875,-1811.6572265625,28410.7421875,318.131988525391,5743.93994140625,22992.19921875,3062.09008789062,19930.099609375,18789.5,2771.94995117188,16017.599609375,-11902.2998046875,-5808.08984375,-1722.64001464844,8426.5,5.34951782226562,6.0782265663147,-0.728708744049072,11.4277439117432,2.31040358543396,0.12796325981617,9.24822616577148,1.23167431354523,8.01654815673828,7.55776119232178,1.11497032642365,6.44281053543091,-4.78750038146973,-2.33620667457581,-0.6929030418396,3.38941836357117,205954.921875,248611.984375,212044.8125,0.0163397658616304,0,0,0,0,0,0,1,0,133,"Austria",2002,7,6.79,5.08,11.87,0.1068,0,NA,0,1,3.02,1.11527382393243,1.5546375063068,0,0,0,1,NA,1.44926917552948,NA,NA,NA,NA,NA,NA,NA,NA,0,1.82000005245209,18.8299999237061,20.6599998474121,4,3052002,1222002,1492,"AUT2002","Austria","AUT",40,"AUT","AUS2002","AUS",305,122,122,"Austria-Czechoslovakia-Hungary2000","Austria-Czechoslovakia-Hungary",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,28.2456367,8092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.98481016,6204534.556,39031397.46,32900000,47800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.98481016,39.81667415,39031397.46,37755941.37,6204534.556,NA,3.5,NA,NA,NA,NA,0.301031896,NA,20440.29758,0.542868297,NA,8092,NA,44.51612903,NA,NA,NA,NA,0,1,0,0,NA,NA,0.6,0,0,0,0,"PostbretWood",2,2,57,0,0,1,1,-4972.65625
"128",2006,310,10565.150390625,2002,79,"HUN","Hungary",4340.19921875,131.701293945312,4208.498046875,4471.900390625,3012.85009765625,282.170013427734,42.6912002563477,49.8608016967773,-7.16961002349854,1844.26000976562,-137.319000244141,1981.57995605469,1599.28002929688,-516.911010742188,-1792.43994140625,-1550.56994628906,5.73271799087524,0.173956632614136,5.55876159667969,5.9066743850708,0.372702062129974,3.97949934005737,0.0563883371651173,0.0658582523465157,-0.00946992356330156,2.43597626686096,-0.181376725435257,2.61735439300537,2.11239647865295,-0.68275785446167,-2.36753034591675,-2.0480580329895,66502.0859375,75709.2734375,14685198,0.0430595315992832,0,0,0,0,0,0,1,0,134,"Hungary",2002,5,8.84,1.53,10.36,0.1522,1,16,0,0,2.83,1.23191395707744,1.3571243263222,0,0,0,0,256,2.64617490768433,NA,NA,NA,NA,0,1,0,0,0,16,12.25,28.25,4,3102002,9442002,12338,"HUN2002","Hungary","HUN",348,"HUN","HUN2002","HUN",310,944,944,"Austria-Czechoslovakia-Hungary2000","Austria-Czechoslovakia-Hungary",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,23.85461502,10182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.98481016,6204534.556,39031397.46,32900000,47800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.98481016,39.81667415,39031397.46,37755941.37,6204534.556,NA,NA,NA,NA,NA,NA,0.835172337,NA,7367.559086,3.968042151,NA,10182,NA,44.51612903,NA,NA,NA,NA,0,1,0,0,NA,NA,0.65,0,2,1,0,"PostbretWood",1,1,13,0,0,0,0,10565.150390625
"129",2006,316,4395.2646484375,2002,44,"CZE","Czech Republic",9320.462890625,5187.70751953125,4132.75537109375,14508.169921875,8496.6103515625,211.397003173828,2373.07006835938,230.679000854492,2142.38989257812,814.382995605469,-264.829010009766,1079.2099609375,-4014.919921875,9.46955013275146,6618.16015625,-1596.68994140625,10.3864030838013,5.78100252151489,4.60540056228638,16.1674060821533,0.235573545098305,9.46833038330078,2.64446759223938,0.25706073641777,2.38740563392639,0.907520413398743,-0.29511633515358,1.2026344537735,-4.47408866882324,0.0105525413528085,7.37505006790161,-1.77929639816284,75276.078125,89737.15625,2285488,0.0187907256186008,0,0,0,0,0,0,1,0,135,"Czech Republic",2002,6,2.43,14.87,17.3,0.3222,1,16,0,0,4.83,1.25252313590109,1.39890191956858,0,0,0,1,256,2.65955996513367,3,4,3,4,0,1,0,0,0,10.3500003814697,9.06999969482422,19.4200000762939,4,3162002,9352002,6915,"CZE2002","Czech Republic","CZE",203,"CZE","CZR2002","CZR",316,935,935,"Austria-Czechoslovakia-Hungary2000","Austria-Czechoslovakia-Hungary",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,28.46919988,10223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.98481016,6204534.556,39031397.46,32900000,47800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.98481016,39.81667415,39031397.46,37755941.37,6204534.556,NA,NA,NA,NA,NA,NA,0.655732561,NA,9383.675464,3.369976788,NA,10223,NA,44.51612903,NA,NA,NA,NA,0,1,0,0,NA,NA,0.681818182,0,0,0,0,"PostbretWood",1,3,10,0,0,1,2,4395.2646484375
"130",2006,317,3974.7041015625,2002,156,"SVK","Slovak Republic",4227.9853515625,2684.50048828125,1543.48486328125,6912.48583984375,4104.2001953125,3.25954008102417,-264.536010742188,-1.36250996589661,-263.174011230469,288.514007568359,9.79483032226562,278.718994140625,-737.773010253906,-164.72900390625,3683.55004882812,-1704.77001953125,9.69005966186523,6.15256929397583,3.5374903678894,15.8426284790039,0.00747049413621426,9.40635871887207,-0.606286406517029,-0.00312271760776639,-0.603164851665497,0.661241233348846,0.0224486347287893,0.638792157173157,-1.69089162349701,-0.377540111541748,8.44227695465088,-3.90713858604431,34613.484375,43632.1875,33716.890625,0.0448735132813454,0,0,0,0,0,0,1,0,136,"Slovakia",2002,6,19.09,20.49,39.59,0.2539,1,16,0,0,8.22,1.33212293569553,1.41580931046971,0,0,0,1,256,5.01063537597656,0,0,0,0,0,1,0,0,0,60.5200004577637,8.38000011444092,68.9100036621094,4,3172002,9362002,25241,"SVK2002","Slovakia","SVK",703,"SVK","SLO2002","SLO",317,936,936,"Austria-Czechoslovakia-Hungary2000","Austria-Czechoslovakia-Hungary",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,22.11729988,5390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.98481016,6204534.556,39031397.46,32900000,47800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.98481016,39.81667415,39031397.46,37755941.37,6204534.556,NA,NA,NA,NA,NA,NA,0.755971941,NA,8139.431121,3.087170299,NA,5390,NA,44.51612903,NA,NA,NA,NA,0,1,0,0,NA,NA,0.666666667,0,0,0,0,"PostbretWood",0,1,10,0,0,0,0,3974.7041015625
"131",2006,325,32095.359375,2001,87,"ITA","Italy",52762.12109375,55305.46484375,-2543.34375,108067.5859375,14873.900390625,21758.30078125,36166.69921875,9987.5,26179.19921875,29328.599609375,-244.50700378418,29573.099609375,-2031.64001464844,8559.6201171875,-587.89501953125,15463.400390625,3.8916482925415,4.07924127578735,-0.18759298324585,7.97088956832886,1.60485684871674,1.09707474708557,2.66759705543518,0.736661791801453,1.93093514442444,2.16322994232178,-0.0180344395339489,2.18126368522644,-0.149850457906723,0.6313436627388,-0.0433621816337109,1.14055526256561,1117358.5,1355778.25,1212713.25,0.0180190559476614,0,0,0,0,0,0,1,0,122,"Italy",2001,6,41.69,4.55,46.23,0.1145,0,NA,0,0,6.28,1.06638557999476,1.31685293448728,0,0,0,0,NA,3.15700030326843,NA,NA,NA,NA,NA,NA,NA,NA,0,26.8400001525879,13.3500003814697,40.189998626709,5,3252001,1362001,13646,"ITA2001","Italy","ITA",380,"ITA","ITA2001","ITA",325,136,136,"Italy2000","Italy",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,47.06834423,57893,1101366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81667415,6136003.16,37755941.37,32300000,46300000,5,1.666666667,3,5,1.666666667,3,NA,NA,NA,NA,NA,39.81667415,41.20592014,37755941.37,36703863.03,6136003.16,5,7.422330097,1.666666667,3,NA,0.32344029,0.323233689,19024.16527,18733.04468,2.676285389,NA,57893,NA,42.58064516,1101366,NA,0.40865165,NA,1,1,0,0,NA,0.587096774,0.5,0.607142857,0,0,0,"PostbretWood",2,1,55,0,1,1,0,32095.359375
